Epochs,maestro_loss,f1_score,precision,recall,dur_error,dur_loss,val_maestro_loss,val_f1_score,val_precision,val_recall,val_dur_error,val_dur_loss
0,0.2556263872608822,0.03293972089886665,0.07196637988090515,0.04280010610818863,1.0467712879180908,0.052338577806949615,0.1522325153404027,0.0,0.0,0.0,0.5184990167617798,0.02592495083808899
1,0.1739802273684339,0.007882670499384403,0.1311790943145752,0.004103512968868017,0.7665122747421265,0.038325611501932144,0.1513210654907202,0.0,0.0,0.0,0.6486439108848572,0.0324321910738945
2,0.1597383438860192,0.005907837767153978,0.2862758934497833,0.0029901873786002398,0.6783924698829651,0.033919624984264374,0.1402759880635344,0.0,0.0,0.0,0.49286001920700073,0.024642998352646828
3,0.1519849119653403,0.01722477376461029,0.44827139377593994,0.008826889097690582,0.6327880024909973,0.03163940832018852,0.13278655310783266,0.019370194524526596,0.7504208087921143,0.00982064101845026,0.4298321604728699,0.021491609513759613
4,0.146773757067174,0.03267423436045647,0.5185188055038452,0.01696961559355259,0.6016551852226257,0.03008275479078293,0.13213798332297888,0.02864120714366436,0.8067289590835571,0.014686289243400097,0.430021196603775,0.02150106057524681
5,0.14296798139472583,0.047553397715091705,0.5672459006309509,0.024943478405475616,0.5872948169708252,0.02936474233865738,0.137522610838994,0.07678928226232529,0.6789559125900269,0.040875405073165894,0.5863706469535828,0.02931853011250496
6,0.14062079550903675,0.06035682559013367,0.593951404094696,0.031905997544527054,0.5767247676849365,0.028836239129304886,0.13408445422497267,0.09116795659065247,0.6810397505760193,0.04906408488750458,0.5645399689674377,0.028227001428604126
7,0.13794519747406292,0.07273535430431366,0.6082188487052917,0.03891243040561676,0.5656535029411316,0.02828267775475979,0.12491406972681313,0.09064409136772156,0.7487152218818665,0.04831336438655853,0.4253465533256531,0.021267328411340714
8,0.13587972331653303,0.08479592949151993,0.6304904222488403,0.0456378273665905,0.5549403429031372,0.0277470201253891,0.12769743970112896,0.09445345401763916,0.769407331943512,0.05041930824518204,0.5098888874053955,0.025494445115327835
9,0.13427395346467874,0.09576034545898438,0.6330987811088562,0.0520315058529377,0.5478670597076416,0.027393348515033722,0.13078561410371084,0.11849239468574524,0.732177197933197,0.06462908536195755,0.5912438035011292,0.02956218644976616
10,0.13222757583089473,0.10519883781671524,0.6508190631866455,0.057365912944078445,0.5325416326522827,0.026627082377672195,0.12366712140477541,0.12218242138624191,0.7675285339355469,0.06657851487398148,0.4702337980270386,0.023511691018939018
11,0.130928052682551,0.11172233521938324,0.6520366072654724,0.06127305328845978,0.522256076335907,0.026112806051969528,0.12003260395738134,0.13665416836738586,0.7440376281738281,0.07545390725135803,0.4053920805454254,0.0202696043998003
12,0.12948497183499927,0.11895247548818588,0.6505120992660522,0.06564852595329285,0.5124721527099609,0.025623610243201256,0.11531802971364606,0.12417096644639969,0.7973874807357788,0.06752578169107437,0.3263814449310303,0.016319071874022484
13,0.1283104228890719,0.12433883547782898,0.6546887755393982,0.06887266039848328,0.5024904608726501,0.025124521926045418,0.1144139607734573,0.14022326469421387,0.7859011292457581,0.07717680931091309,0.32810255885124207,0.016405127942562103
14,0.12714257534279358,0.13228435814380646,0.6683046817779541,0.07369238883256912,0.4916747808456421,0.024583742022514343,0.12198498570735486,0.17831498384475708,0.7284576296806335,0.10184381157159805,0.4842878580093384,0.02421439252793789
15,0.12594440362376869,0.14183413982391357,0.6735469102859497,0.07952079176902771,0.4841761291027069,0.024208808317780495,0.11209577576312416,0.15786027908325195,0.794696033000946,0.08782394975423813,0.3024580478668213,0.015122904442250729
16,0.12521731589342344,0.14622116088867188,0.675554633140564,0.08222711831331253,0.4804493188858032,0.02402246929705143,0.1193582852572483,0.1858767867088318,0.7539851665496826,0.10622119903564453,0.44240519404411316,0.02212025783956051
17,0.12448285168789251,0.15482738614082336,0.6867296099662781,0.0874679833650589,0.47659361362457275,0.023829681798815727,0.11504833456441395,0.16718105971813202,0.7726631164550781,0.09400533884763718,0.3859003782272339,0.019295020028948784
18,0.12363482117105294,0.16083158552646637,0.6847231984138489,0.09133601188659668,0.4728042483329773,0.023640217259526253,0.11107679333921817,0.17512477934360504,0.7796970009803772,0.09883396327495575,0.3087571859359741,0.015437859110534191
19,0.12271651961022714,0.16332440078258514,0.6799485683441162,0.09300687164068222,0.46403998136520386,0.023201996460556984,0.11160489396923212,0.1919081062078476,0.7646108269691467,0.10997243225574493,0.33351314067840576,0.01667565479874611
20,0.12216355850489583,0.17381389439105988,0.6891767382621765,0.0996585264801979,0.46347442269325256,0.023173725232481956,0.11552901049172902,0.19997531175613403,0.752388060092926,0.1157669797539711,0.40765827894210815,0.020382916554808617
21,0.12135071450326322,0.17846739292144775,0.6880248785018921,0.10280384868383408,0.4581889808177948,0.02290945127606392,0.1178331809352294,0.2113720029592514,0.7679723501205444,0.12268242239952087,0.46584445238113403,0.02329222485423088
22,0.12063934996894296,0.18435470759868622,0.6940871477127075,0.10647453367710114,0.45308738946914673,0.022654371336102486,0.10981201452482853,0.22497625648975372,0.754223108291626,0.1324954330921173,0.31941649317741394,0.015970826148986816
23,0.12034943406547587,0.18901699781417847,0.6995251178741455,0.10960397124290466,0.45343369245529175,0.02267168089747429,0.11164016076697648,0.21638990938663483,0.7494707703590393,0.12689419090747833,0.3559131920337677,0.017795657739043236
24,0.1194021722094504,0.19603592157363892,0.6997062563896179,0.11431799829006195,0.44555577635765076,0.02227778173983097,0.1086767834190313,0.20841097831726074,0.7628340125083923,0.1209159642457962,0.30657118558883667,0.015328559093177319
25,0.11904574219790574,0.1987513154745102,0.6970876455307007,0.11621472239494324,0.4446517527103424,0.02223259210586548,0.10943224446900586,0.23598775267601013,0.7539476752281189,0.14008444547653198,0.33670929074287415,0.016835464164614677
26,0.11852895308933796,0.20261287689208984,0.6983449459075928,0.11872980743646622,0.44320544600486755,0.02216026932001114,0.10604805725868967,0.2362903505563736,0.7634426355361938,0.13996490836143494,0.2742663323879242,0.01371331512928009
