Epochs,maestro_loss,f1_score,precision,recall,dur_error,dur_loss,val_maestro_loss,val_f1_score,val_precision,val_recall,val_dur_error,val_dur_loss
0,0.19410136922091079,0.01633772999048233,0.09692014008760452,0.02307138405740261,0.5068573951721191,0.02534286305308342,0.15965767141562776,0.03534522280097008,0.09850609302520752,0.022284450009465218,0.45130595564842224,0.02256529964506626
1,0.14868957402512356,0.005038286559283733,0.2740394175052643,0.002622624859213829,0.4140152633190155,0.020700762048363686,0.13171518993415054,0.0077257947996258736,0.7815656661987305,0.003887195372954011,0.31552955508232117,0.01577647775411606
2,0.13747393695428775,0.02484198845922947,0.540245771408081,0.012811491265892982,0.34831705689430237,0.017415853217244148,0.12558315459535105,0.04567892849445343,0.6421076059341431,0.023832833394408226,0.296923965215683,0.014846200123429298
3,0.13080903489650364,0.047126322984695435,0.5983986854553223,0.024679021909832954,0.32338982820510864,0.01616949401795864,0.12264551681476876,0.049572668969631195,0.7460375428199768,0.025788098573684692,0.28461411595344543,0.014230704866349697
4,0.12502071405489168,0.08124025166034698,0.62389075756073,0.04374081641435623,0.3070228099822998,0.015351141802966595,0.11650230335052791,0.08812220394611359,0.75479656457901,0.0468866340816021,0.269469290971756,0.013473466038703918
5,0.12110963565501191,0.11389641463756561,0.6501011848449707,0.06278173625469208,0.2985072731971741,0.014925365336239338,0.11373917860819277,0.12315092235803604,0.74188232421875,0.06731478124856949,0.2636435925960541,0.013182180933654308
6,0.1178382312024521,0.1384872943162918,0.6586428284645081,0.07782825082540512,0.291862428188324,0.014593123458325863,0.11153736938750768,0.17836010456085205,0.708289384841919,0.10225982218980789,0.27122247219085693,0.013561123050749302
7,0.11507119012389118,0.16433776915073395,0.6754063367843628,0.0940232053399086,0.2842022180557251,0.014210112392902374,0.1094654312344598,0.181489959359169,0.7712429165840149,0.10322090983390808,0.2660050690174103,0.013300254009664059
8,0.1126386931278443,0.1841590255498886,0.6803305149078369,0.10707034170627594,0.2768705487251282,0.013843524269759655,0.10699583923060495,0.2063576579093933,0.7605008482933044,0.11961853504180908,0.26002344489097595,0.013001170940697193
9,0.11058138137679666,0.20518338680267334,0.6874125599861145,0.12100481986999512,0.27193281054496765,0.013596640899777412,0.10693895470171688,0.22406624257564545,0.7480068802833557,0.13193295896053314,0.25350049138069153,0.012675025500357151
10,0.10869707677828525,0.21775566041469574,0.692902684211731,0.12966127693653107,0.2659865915775299,0.01329933013767004,0.10641331797307342,0.22941626608371735,0.7875377535820007,0.13477058708667755,0.2907310724258423,0.014536553993821144
11,0.10709710405075872,0.23456886410713196,0.7056981921195984,0.14113642275333405,0.26492226123809814,0.013246114365756512,0.10306858046180578,0.2697363793849945,0.7457501888275146,0.1650743931531906,0.24704335629940033,0.012352167628705502
12,0.1053906558281337,0.24946828186511993,0.7070980668067932,0.151762455701828,0.25745701789855957,0.012872849591076374,0.10269044398733902,0.3001253306865692,0.7190589308738708,0.18981657922267914,0.24544724822044373,0.012272360734641552
13,0.10399569051329403,0.26358354091644287,0.7171511650085449,0.1619298905134201,0.2545071244239807,0.012725358828902245,0.1004599466763276,0.3023936152458191,0.732124388217926,0.19082418084144592,0.24207717180252075,0.012103859335184097
14,0.1026304701654736,0.27582409977912903,0.718959629535675,0.17099183797836304,0.25013333559036255,0.012506667524576187,0.09954552996918084,0.30760523676872253,0.7582353353500366,0.19339583814144135,0.23521862924098969,0.011760932393372059
15,0.10134309055760975,0.28767821192741394,0.7247846126556396,0.17988084256649017,0.2486669421195984,0.01243334636092186,0.09993016573499319,0.3121678829193115,0.7291433215141296,0.19898343086242676,0.23676662147045135,0.011838331818580627
16,0.09998089032576,0.29688674211502075,0.7180519104003906,0.1874922513961792,0.24436679482460022,0.012218339368700981,0.09760073350514738,0.31343743205070496,0.7826139330863953,0.19649872183799744,0.23300175368785858,0.011650088243186474
17,0.09877346306285577,0.30658698081970215,0.7274224758148193,0.19466814398765564,0.24207639694213867,0.012103820219635963,0.09654909808538331,0.3100276291370392,0.7629960775375366,0.1948857307434082,0.2260010689496994,0.01130005344748497
18,0.09752831351097811,0.31216105818748474,0.7241828441619873,0.19935402274131775,0.2373565137386322,0.0118678268045187,0.09560548946352082,0.34785231947898865,0.7370529770851135,0.22794920206069946,0.2215612381696701,0.011078061535954475
19,0.0962111311750325,0.3273499608039856,0.7296655178070068,0.21154960989952087,0.2341596782207489,0.011707985773682594,0.09524724764257213,0.3619285523891449,0.7270524501800537,0.24119925498962402,0.22279830276966095,0.011139913462102413
20,0.0949605651414441,0.3395754098892212,0.7300768494606018,0.22170807421207428,0.23155687749385834,0.011577843688428402,0.09418016546423884,0.3651357889175415,0.7485635876655579,0.24184837937355042,0.22272339463233948,0.011136170476675034
21,0.09359257225761694,0.35367652773857117,0.735471785068512,0.2331055998802185,0.22655893862247467,0.011327946558594704,0.09357085048729218,0.3646722733974457,0.7573356032371521,0.24035833775997162,0.2231956422328949,0.011159781366586685
22,0.09235070365032365,0.3598734140396118,0.7321904897689819,0.23893699049949646,0.22532066702842712,0.011266034096479416,0.09265305119182447,0.37927332520484924,0.7379632592201233,0.25560659170150757,0.2112523466348648,0.010562615469098091
23,0.0913711094055355,0.37036269903182983,0.7348485589027405,0.2479395866394043,0.22391201555728912,0.011195600032806396,0.09201669449128504,0.3775534927845001,0.7715268731117249,0.250172883272171,0.211107537150383,0.01055537723004818
24,0.0900608886863674,0.37730085849761963,0.7380914092063904,0.2539075016975403,0.22017063200473785,0.01100852806121111,0.09188889844400426,0.39164817333221436,0.723475456237793,0.26895734667778015,0.2128702998161316,0.01064351387321949
25,0.08904458168552097,0.3870709538459778,0.7369304895401001,0.2629745304584503,0.21779373288154602,0.010889686644077301,0.09060926446885217,0.38956117630004883,0.7493282556533813,0.2637193202972412,0.20897802710533142,0.010448900982737541
26,0.08781827045666045,0.3985941410064697,0.7386739253997803,0.2733580470085144,0.21493040025234222,0.010746518149971962,0.09006191898915637,0.4100486934185028,0.7575953006744385,0.28150179982185364,0.21112962067127228,0.010556480847299099
27,0.086752571677537,0.4052797257900238,0.7355344891548157,0.27997952699661255,0.21251189708709717,0.010625593364238739,0.08917436816887774,0.40043649077415466,0.7693382501602173,0.27102768421173096,0.2061411738395691,0.01030705776065588
28,0.08537814264585863,0.4185815751552582,0.7446150183677673,0.29145514965057373,0.21044301986694336,0.010522152297198772,0.08875688580889203,0.40564295649528503,0.7718508243560791,0.2756420075893402,0.2050541788339615,0.010252708569169044
29,0.08457783311952854,0.4231533408164978,0.7420889139175415,0.29633820056915283,0.2089182734489441,0.010445913299918175,0.08785184139906865,0.42774268984794617,0.7421445846557617,0.3007971942424774,0.20110510289669037,0.01005525328218937
30,,0.44174882769584656,0.765065610408783,0.310659259557724,0.20649974048137665,0.010324987582862377,,,,,,
