Epochs,maestro_loss,f1_score,precision,recall,dur_error,dur_loss,val_maestro_loss,val_f1_score,val_precision,val_recall,val_dur_error,val_dur_loss
0,0.21719961021745127,0.07403213530778885,0.27079737186431885,0.07445838302373886,0.4416980743408203,0.022084908559918404,0.19039463723758787,0.07997650653123856,0.6884754300117493,0.04247627779841423,0.7962337136268616,0.039811693131923676
1,0.12493065134360318,0.17368321120738983,0.5340920090675354,0.10404375940561295,0.3087538778781891,0.01543769147247076,0.1461159011715566,0.266067773103714,0.40479135513305664,0.19839973747730255,0.5720339417457581,0.028601694852113724
2,0.11361854797896814,0.23338329792022705,0.6085226535797119,0.14457884430885315,0.27501627802848816,0.013750816695392132,0.11536802960106,0.3235474228858948,0.6015886664390564,0.22140394151210785,0.2802095115184784,0.0140104740858078
3,0.10804578682144463,0.2668038010597229,0.6503202319145203,0.16810773313045502,0.26001212000846863,0.01300060749053955,0.11380530174161463,0.3243560492992401,0.6557044386863708,0.21572977304458618,0.3457482159137726,0.01728741265833378
4,0.10372074678308825,0.29860296845436096,0.6863304972648621,0.19095012545585632,0.2488657534122467,0.012443285435438156,0.10198713379489437,0.3095393478870392,0.7885116338729858,0.1928657442331314,0.2539651393890381,0.01269825641065836
5,0.09935632447423272,0.32695072889328003,0.7109735608100891,0.21246638894081116,0.24012450873851776,0.012006224133074284,0.1015521169324302,0.33719542622566223,0.7521631717681885,0.21811388432979584,0.23549829423427582,0.011774915270507336
6,0.09604601731749314,0.3543563485145569,0.7273963689804077,0.23446054756641388,0.2336387038230896,0.011681938543915749,0.09832576828816929,0.3814968168735504,0.751487672328949,0.2562331259250641,0.24685192108154297,0.012342595495283604
7,0.0925303556864974,0.3801083266735077,0.739024817943573,0.25622597336769104,0.22636713087558746,0.011318358592689037,0.09665687148248536,0.3924630284309387,0.7702074646949768,0.26362913846969604,0.22337326407432556,0.011168664321303368
8,0.08910431304080467,0.4077664315700531,0.7497655749320984,0.280201256275177,0.2205130010843277,0.011025646701455116,0.09494718896761253,0.4011516273021698,0.7688962817192078,0.2718426287174225,0.2173120379447937,0.01086560171097517
9,0.08587313888272646,0.43458881974220276,0.7581512928009033,0.3047587275505066,0.21399563550949097,0.010699781589210033,0.09422786754066381,0.447024941444397,0.6998356580734253,0.3291270434856415,0.22778502106666565,0.011389251798391342
10,0.08241968418113772,0.4613911509513855,0.7646355628967285,0.33058708906173706,0.20662285387516022,0.01033114269375801,0.0888202312839838,0.45670002698898315,0.7537016272544861,0.32802340388298035,0.2101205438375473,0.01050602924078703
11,0.07908714076793147,0.4890552759170532,0.7753801941871643,0.35733723640441895,0.20155799388885498,0.010077902115881443,0.08668641195665662,0.4885888993740082,0.751875102519989,0.36216801404953003,0.21183504164218903,0.010591753758490086
12,0.07604905161271333,0.5170822739601135,0.7808412313461304,0.38670119643211365,0.19828182458877563,0.009914091788232327,0.08602754009477814,0.5083520412445068,0.7145544290542603,0.3948323130607605,0.2105351835489273,0.010526759549975395
13,0.07296780329405939,0.5433773398399353,0.7859162092208862,0.4154394268989563,0.1929316371679306,0.00964658334851265,0.08214971340029041,0.5336582660675049,0.7344014644622803,0.419383704662323,0.19675885140895844,0.009837943129241467
14,0.07005571622196716,0.5678929090499878,0.7929428815841675,0.442575603723526,0.19132257997989655,0.009566129185259342,0.0832550563076183,0.5505873560905457,0.6934278011322021,0.456678181886673,0.1949540674686432,0.009747704491019249
15,0.06707234626246039,0.5901539325714111,0.7989917993545532,0.46806204319000244,0.1876593828201294,0.009382967837154865,0.07994507875952271,0.552428662776947,0.7394371032714844,0.4410924017429352,0.19311369955539703,0.009655685164034367
16,0.06458661051081166,0.6108259558677673,0.8022533655166626,0.49333706498146057,0.18451683223247528,0.00922584068030119,0.08124770678026132,0.535329282283783,0.769635796546936,0.4107869267463684,0.19690491259098053,0.009845246560871601
17,0.061934698429164006,0.629245936870575,0.8070988655090332,0.5158279538154602,0.18105143308639526,0.009052572771906853,0.07687577783303047,0.5798268914222717,0.739140510559082,0.47729235887527466,0.1832164227962494,0.009160821326076984
18,0.05949580307340247,0.6501374244689941,0.8147692680358887,0.5411188006401062,0.17903390526771545,0.008951694704592228,0.07685081296530505,0.5883758664131165,0.7389799356460571,0.4891636073589325,0.1852482408285141,0.009262412786483765
19,0.05725482764387091,0.6667505502700806,0.8183643221855164,0.5627059936523438,0.17719541490077972,0.008859772235155106,0.077255667502065,0.5879988074302673,0.7188074588775635,0.4979844093322754,0.17946945130825043,0.008973473682999611
20,0.05502232880468365,0.6854189038276672,0.8258855938911438,0.5860159993171692,0.17511935532093048,0.008755967020988464,0.07715600782982344,0.595924973487854,0.7053319811820984,0.5161818265914917,0.1791408807039261,0.00895704422146082
21,0.05279854640892226,0.6999347805976868,0.8314517736434937,0.6046274304389954,0.1722203642129898,0.008611018769443035,0.07666635646709938,0.6159486174583435,0.7048377394676208,0.5471261739730835,0.18122225999832153,0.009061112068593502
22,0.050999019715538864,0.7140358686447144,0.8388228416442871,0.6217596530914307,0.17128506302833557,0.008564253337681293,0.07734004482036144,0.6130883693695068,0.7258306741714478,0.5309919714927673,0.17466509342193604,0.008733255788683891
23,0.04897256262994045,0.7289096117019653,0.8459184169769287,0.6406374573707581,0.16870126128196716,0.008435063064098358,0.07469979183833889,0.6237519979476929,0.7415433526039124,0.5388437509536743,0.17369140684604645,0.008684569038450718
