Epochs,maestro_loss,f1_score,precision,recall,dur_error,dur_loss,val_maestro_loss,val_f1_score,val_precision,val_recall,val_dur_error,val_dur_loss
0,0.24610789120197296,0.0508614219725132,0.30216795206069946,0.07458553463220596,0.451771080493927,0.022588562220335007,0.1295052319765091,0.021728426218032837,0.857755720615387,0.011012416332960129,0.28090235590934753,0.014045116491615772
1,0.12946175038814545,0.10149813443422318,0.5642476081848145,0.05602589622139931,0.31300970911979675,0.015650486573576927,0.1154666319489479,0.12948626279830933,0.7733660340309143,0.07076561450958252,0.2927573621273041,0.014637868851423264
2,0.11901222169399261,0.16404050588607788,0.5979220867156982,0.09529739618301392,0.2900819480419159,0.01450409647077322,0.10773524641990662,0.2056637853384018,0.7533127069473267,0.11924679577350616,0.24839767813682556,0.012419883161783218
3,0.1132945641875267,0.19935335218906403,0.6339177489280701,0.11845924705266953,0.2743634283542633,0.013718174770474434,0.10615062713623047,0.24558328092098236,0.7550230026245117,0.14679399132728577,0.2634475827217102,0.013172376900911331
4,0.10954906046390533,0.2255050539970398,0.654649555683136,0.13636210560798645,0.26556631922721863,0.013278314843773842,0.10310292989015579,0.30147585272789,0.6993994116783142,0.19231007993221283,0.2459060251712799,0.012295302003622055
5,0.1063399463891983,0.2507741451263428,0.6803132891654968,0.15386351943016052,0.25734183192253113,0.012867093086242676,0.10083503276109695,0.28640982508659363,0.7647779583930969,0.1763755828142166,0.2438608556985855,0.012193041853606701
6,0.1035321056842804,0.2706441879272461,0.6908087134361267,0.1684914529323578,0.2503918409347534,0.012519593350589275,0.09858158975839615,0.31008461117744446,0.7638415694236755,0.19467167556285858,0.2317277044057846,0.011586385779082775
7,0.1009572371840477,0.29495421051979065,0.7036373615264893,0.18670155107975006,0.24462412297725677,0.012231206521391869,0.09638434648513794,0.3261730968952179,0.7734754681587219,0.2067965865135193,0.22396411001682281,0.011198206804692745
8,0.09871406853199005,0.3125028610229492,0.7114061117172241,0.20041131973266602,0.23862752318382263,0.011931377463042736,0.09490246325731277,0.35749271512031555,0.7631770968437195,0.23355111479759216,0.21748776733875275,0.010874385945498943
9,0.09649525582790375,0.32945552468299866,0.7198678851127625,0.21377207338809967,0.23482617735862732,0.01174130942672491,0.09383592754602432,0.3902004361152649,0.7300174832344055,0.26639342308044434,0.21848197281360626,0.010924099944531918
