Epoch,Batch,lstm_1,lstm_2,dense_1,dense_2
1,1,-0.10067471861839294,-0.10434887558221817,-0.09154193848371506,-0.1315368115901947
1,2,-0.10262987017631531,-0.10493334382772446,-0.0944950059056282,-0.13429059088230133
1,3,-0.10407683998346329,-0.10457783192396164,-0.09703705459833145,-0.13621239364147186
1,4,-0.10364478081464767,-0.10679779946804047,-0.09994658827781677,-0.1382431983947754
1,5,-0.10470090061426163,-0.10556232929229736,-0.1015610545873642,-0.14039678871631622
1,6,-0.1055503785610199,-0.1044294536113739,-0.10277353972196579,-0.1422230303287506
1,7,-0.10471723228693008,-0.10362403839826584,-0.10413207113742828,-0.14435578882694244
1,8,-0.10556092113256454,-0.10414645820856094,-0.10444677621126175,-0.1454203873872757
1,9,-0.10462860763072968,-0.10551951080560684,-0.10593641549348831,-0.1469903588294983
1,10,-0.10451629757881165,-0.10550761967897415,-0.10603230446577072,-0.14590753614902496
1,11,-0.1035698652267456,-0.10543520748615265,-0.10694041848182678,-0.14706428349018097
1,12,-0.10490037500858307,-0.10735903680324554,-0.10628271102905273,-0.14744140207767487
1,13,-0.10403582453727722,-0.10741280764341354,-0.10675309598445892,-0.1483890563249588
1,14,-0.10346608608961105,-0.10723022371530533,-0.10639659315347672,-0.1492241770029068
1,15,-0.10383756458759308,-0.10730845481157303,-0.106788270175457,-0.1501053124666214
1,16,-0.10496250540018082,-0.1068493202328682,-0.107844278216362,-0.15100479125976562
1,17,-0.10468907654285431,-0.10742796212434769,-0.10839120298624039,-0.15175104141235352
1,18,-0.1050865650177002,-0.10722748190164566,-0.1090162843465805,-0.15256066620349884
1,19,-0.10539560765028,-0.10821627825498581,-0.10995405167341232,-0.15328174829483032
1,20,-0.10671068727970123,-0.10769189149141312,-0.11087961494922638,-0.15401040017604828
1,21,-0.10625317692756653,-0.10764124989509583,-0.11087274551391602,-0.15473909676074982
1,22,-0.10589032620191574,-0.10788587480783463,-0.11092150956392288,-0.1553533971309662
1,23,-0.10629177838563919,-0.10771426558494568,-0.1114640161395073,-0.15604355931282043
1,24,-0.1068563386797905,-0.10685387253761292,-0.11220099031925201,-0.15671773254871368
1,25,-0.10722649097442627,-0.10726141929626465,-0.11261133849620819,-0.15733709931373596
1,26,-0.10790355503559113,-0.10710462182760239,-0.11312969028949738,-0.15799914300441742
1,27,-0.10751252621412277,-0.10726185888051987,-0.11358615010976791,-0.15859219431877136
1,28,-0.10852329432964325,-0.10639946907758713,-0.11503573507070541,-0.15926645696163177
1,29,-0.11006055772304535,-0.10692217946052551,-0.11427614837884903,-0.1598142683506012
1,30,-0.11087008565664291,-0.10646352171897888,-0.11425384134054184,-0.16041375696659088
1,31,-0.11009884625673294,-0.1068732962012291,-0.11443015187978745,-0.16088445484638214
1,32,-0.11061082035303116,-0.10709220916032791,-0.11559943109750748,-0.16144093871116638
1,33,-0.11006514728069305,-0.10646500438451767,-0.11484622210264206,-0.16192862391471863
1,34,-0.11181294173002243,-0.1066519245505333,-0.11489921808242798,-0.16249361634254456
1,35,-0.11094177514314651,-0.10646484047174454,-0.11449937522411346,-0.16304005682468414
1,36,-0.11163784563541412,-0.1068701520562172,-0.11451491713523865,-0.16347849369049072
1,37,-0.11183798313140869,-0.10699713975191116,-0.11500533670186996,-0.16388775408267975
1,38,-0.11125155538320541,-0.1082804799079895,-0.11504500359296799,-0.1643718034029007
1,39,-0.11159423738718033,-0.10833882540464401,-0.11632132530212402,-0.1648462563753128
