Epoch,Batch,lstm_1,lstm_2,dense_1,dense_2
1,1,1.0031461715698242,1.00315260887146,0.09150740504264832,0.1253434419631958
1,2,1.006295084953308,1.0063012838363647,0.09459830820560455,0.12527990341186523
1,3,1.007545828819275,1.0082238912582397,0.0974932461977005,0.1257009506225586
1,4,1.0085705518722534,1.0082252025604248,0.10018594563007355,0.12571847438812256
1,5,1.0085102319717407,1.008225917816162,0.10176220536231995,0.12831784784793854
1,6,1.0085488557815552,1.0082210302352905,0.10427480190992355,0.12897641956806183
1,7,1.0083471536636353,1.0082200765609741,0.10395493358373642,0.12886659801006317
1,8,1.008357048034668,1.0082074403762817,0.10514812916517258,0.1285979002714157
1,9,1.0083446502685547,1.0082120895385742,0.10566558688879013,0.12750160694122314
1,10,1.0081892013549805,1.0082085132598877,0.10662570595741272,0.12779173254966736
1,11,1.0083867311477661,1.0082107782363892,0.10594717413187027,0.12673793733119965
1,12,1.0079821348190308,1.0082268714904785,0.10678031295537949,0.1261695921421051
1,13,1.0083411931991577,1.0082095861434937,0.10606327652931213,0.12678442895412445
1,14,1.0069026947021484,1.0082083940505981,0.10748765617609024,0.1264975517988205
1,15,1.0070583820343018,1.0082098245620728,0.10702350735664368,0.12704817950725555
1,16,1.0065184831619263,1.008323311805725,0.10790106654167175,0.12617890536785126
1,17,1.0082732439041138,1.0081590414047241,0.1068013459444046,0.12604282796382904
1,18,1.0062485933303833,1.0088399648666382,0.10834836214780807,0.1259251981973648
1,19,1.0061029195785522,1.008817195892334,0.10738573968410492,0.1259251981973648
1,20,1.0063990354537964,1.0093748569488525,0.10792674124240875,0.12660250067710876
1,21,1.0072917938232422,1.0094548463821411,0.10803907364606857,0.12644001841545105
1,22,1.0071051120758057,1.0099430084228516,0.10859367251396179,0.12605707347393036
1,23,1.0086231231689453,1.009927749633789,0.10742224007844925,0.1259113848209381
1,24,1.0062023401260376,1.010596752166748,0.10884711146354675,0.12580861151218414
1,25,1.0073162317276,1.0102828741073608,0.10823114961385727,0.12665754556655884
1,26,1.007027506828308,1.011414885520935,0.10910846292972565,0.12659557163715363
1,27,1.0078175067901611,1.0114688873291016,0.10804636776447296,0.12645721435546875
1,28,1.0078928470611572,1.0115710496902466,0.10847525298595428,0.12645721435546875
1,29,1.0093034505844116,1.0116009712219238,0.10794638097286224,0.12640050053596497
1,30,1.0118221044540405,1.0124279260635376,0.10897831618785858,0.1263916790485382
1,31,1.0105382204055786,1.0122597217559814,0.10789133608341217,0.12694136798381805
1,32,1.010249137878418,1.0127123594284058,0.10868711024522781,0.12660372257232666
1,33,1.01244056224823,1.0117988586425781,0.10847123712301254,0.12625637650489807
1,34,1.0093599557876587,1.0147485733032227,0.10938612371683121,0.12579698860645294
1,35,1.009172797203064,1.0147485733032227,0.10922565311193466,0.12480519711971283
1,36,1.0080711841583252,1.0147489309310913,0.11009988188743591,0.12453164160251617
1,37,1.00863516330719,1.0147340297698975,0.10859288275241852,0.1254221349954605
1,38,1.008150577545166,1.014757513999939,0.10912401974201202,0.12553538382053375
1,39,1.0082783699035645,1.0147613286972046,0.10916148871183395,0.125827357172966
1,40,1.0081571340560913,1.0147852897644043,0.11029284447431564,0.12527677416801453
1,41,1.0083950757980347,1.0147825479507446,0.10985064506530762,0.1254124790430069
1,42,1.008303165435791,1.0148015022277832,0.11008179187774658,0.1249227300286293
1,43,1.0087730884552002,1.0148048400878906,0.10949394106864929,0.12467465549707413
1,44,1.008575677871704,1.0148178339004517,0.111198790371418,0.12371914833784103
1,45,1.0089776515960693,1.0147823095321655,0.10959545522928238,0.12373529374599457
1,46,1.0093038082122803,1.0148621797561646,0.10957633703947067,0.12371914833784103
1,47,1.009846806526184,1.0148859024047852,0.1089518740773201,0.12371914833784103
1,48,1.0106796026229858,1.014919400215149,0.1093699038028717,0.12377823144197464
2,49,1.0108212232589722,1.0149319171905518,0.10964065045118332,0.12502165138721466
2,50,1.0111362934112549,1.0149413347244263,0.10936658084392548,0.12377752363681793
2,51,1.011154294013977,1.015260100364685,0.11120331287384033,0.12530574202537537
2,52,1.011924386024475,1.0151067972183228,0.10950727760791779,0.12518267333507538
2,53,1.011452317237854,1.0151394605636597,0.1090288758277893,0.1250009387731552
2,54,1.0128207206726074,1.0150983333587646,0.10902702808380127,0.1258181780576706
2,55,1.010081171989441,1.015031337738037,0.10824166983366013,0.12482663244009018
2,56,1.0101207494735718,1.015061378479004,0.10921873897314072,0.12452803552150726
2,57,1.010756015777588,1.015073299407959,0.10925619304180145,0.12452641874551773
2,58,1.011319875717163,1.0152997970581055,0.10912224650382996,0.12443789839744568
2,59,1.0121418237686157,1.0153062343597412,0.10949297249317169,0.1262509822845459
2,60,1.0117610692977905,1.0154852867126465,0.10909192264080048,0.12778563797473907
2,61,1.0125552415847778,1.0154528617858887,0.10890877991914749,0.13074752688407898
2,62,1.0113074779510498,1.0160365104675293,0.10951174795627594,0.13348224759101868
2,63,1.012679934501648,1.0159523487091064,0.1080128476023674,0.13583244383335114
2,64,1.0098986625671387,1.016116976737976,0.10892929136753082,0.13358207046985626
2,65,1.0102401971817017,1.0159164667129517,0.10891236364841461,0.13363371789455414
2,66,1.0103626251220703,1.0160695314407349,0.10889573395252228,0.13393892347812653
2,67,1.0113930702209473,1.0156875848770142,0.10782070457935333,0.1340094655752182
2,68,1.011644959449768,1.0164686441421509,0.10889281332492828,0.13493095338344574
2,69,1.0122177600860596,1.01622474193573,0.10758112370967865,0.13607174158096313
2,70,1.0142713785171509,1.0164233446121216,0.10837071388959885,0.13763339817523956
2,71,1.0136092901229858,1.0161408185958862,0.10804127901792526,0.1401374340057373
2,72,1.0131347179412842,1.016655445098877,0.10849712044000626,0.1419602781534195
2,73,1.013761281967163,1.0164504051208496,0.10767213255167007,0.1434633731842041
2,74,1.011608362197876,1.016489028930664,0.10841436684131622,0.1435026377439499
2,75,1.0136057138442993,1.0154435634613037,0.1099528819322586,0.14377747476100922
2,76,1.0120371580123901,1.015592336654663,0.11041001230478287,0.14528967440128326
2,77,1.0124144554138184,1.015518069267273,0.11124584078788757,0.1476205438375473
2,78,1.0107629299163818,1.015748143196106,0.11062970757484436,0.14623504877090454
2,79,1.01179838180542,1.0157898664474487,0.11102142930030823,0.14675743877887726
2,80,1.0111424922943115,1.015992283821106,0.11049311608076096,0.14683493971824646
2,81,1.0120922327041626,1.015873908996582,0.11086740344762802,0.14777837693691254
2,82,1.0120971202850342,1.0161980390548706,0.11150044947862625,0.1480872482061386
2,83,1.0131409168243408,1.015941858291626,0.11235000193119049,0.1494486927986145
2,84,1.0134717226028442,1.0161617994308472,0.11131548136472702,0.14801695942878723
2,85,1.0148437023162842,1.0158668756484985,0.11132112890481949,0.14882975816726685
2,86,1.0151337385177612,1.0170187950134277,0.11242058128118515,0.15015991032123566
2,87,1.0159928798675537,1.016931176185608,0.11185738444328308,0.149764284491539
2,88,1.0159485340118408,1.0169169902801514,0.11214260011911392,0.15095409750938416
2,89,1.0151548385620117,1.016888976097107,0.11242679506540298,0.15122677385807037
2,90,1.015956997871399,1.0170083045959473,0.11280082166194916,0.15141835808753967
2,91,1.0168194770812988,1.0167995691299438,0.11299209296703339,0.15280447900295258
2,92,1.0172911882400513,1.0169092416763306,0.11390171945095062,0.15146303176879883
2,93,1.0169416666030884,1.0167028903961182,0.11382462829351425,0.1523919254541397
2,94,1.01864492893219,1.0177555084228516,0.11497993767261505,0.15081216394901276
2,95,1.0193405151367188,1.0172921419143677,0.11551816016435623,0.15149648487567902
2,96,1.0180495977401733,1.018297791481018,0.1173010766506195,0.15171389281749725
2,97,1.0190424919128418,1.017945408821106,0.11707120388746262,0.1526598334312439
3,98,1.0196996927261353,1.0181211233139038,0.11758717894554138,0.15143102407455444
3,99,1.0210708379745483,1.0179682970046997,0.1165691688656807,0.15197935700416565
3,100,1.0211918354034424,1.018193006515503,0.11729862540960312,0.15294580161571503
3,101,1.0216732025146484,1.0180926322937012,0.11520934849977493,0.15308906137943268
3,102,1.0219982862472534,1.018090009689331,0.11562991142272949,0.15403211116790771
3,103,1.023033857345581,1.0176527500152588,0.11584294587373734,0.15516996383666992
3,104,1.0230261087417603,1.0181666612625122,0.11665818095207214,0.15307319164276123
3,105,1.0216642618179321,1.0172998905181885,0.11742231249809265,0.15347503125667572
3,106,1.0211946964263916,1.0180399417877197,0.11715122312307358,0.15414203703403473
3,107,1.0219701528549194,1.0179078578948975,0.11637574434280396,0.15495003759860992
3,108,1.0220718383789062,1.0186535120010376,0.11646855622529984,0.15438251197338104
3,109,1.0221232175827026,1.018257975578308,0.11687405407428741,0.1550353616476059
3,110,1.0214163064956665,1.0189838409423828,0.1181999146938324,0.15462051331996918
3,111,1.0229350328445435,1.018661379814148,0.11991950869560242,0.1560778170824051
3,112,1.0214848518371582,1.019182562828064,0.11988919973373413,0.1558515727519989
3,113,1.023127555847168,1.0188928842544556,0.12067992240190506,0.15498660504817963
3,114,1.0236575603485107,1.0186457633972168,0.120927594602108,0.15589658915996552
3,115,1.0232751369476318,1.018941879272461,0.12224886566400528,0.15503664314746857
3,116,1.023032784461975,1.0185993909835815,0.12130961567163467,0.15590786933898926
3,117,1.0234026908874512,1.019503116607666,0.12136374413967133,0.15516148507595062
3,118,1.023462176322937,1.02037513256073,0.12062735110521317,0.15661722421646118
3,119,1.0254353284835815,1.0210274457931519,0.12094087153673172,0.15536531805992126
3,120,1.0260839462280273,1.0198945999145508,0.11901099979877472,0.15613378584384918
3,121,1.024526596069336,1.020871877670288,0.12018712610006332,0.15638232231140137
3,122,1.0251996517181396,1.0210416316986084,0.12119381129741669,0.15782028436660767
3,123,1.0246483087539673,1.0226218700408936,0.12247230112552643,0.15717455744743347
3,124,1.0259093046188354,1.0223373174667358,0.12322769314050674,0.15830819308757782
3,125,1.0254889726638794,1.0231823921203613,0.12340568751096725,0.157277449965477
3,126,1.0268820524215698,1.0226068496704102,0.1254158318042755,0.15828837454319
3,127,1.0267845392227173,1.022952914237976,0.12509511411190033,0.15781842172145844
3,128,1.0271073579788208,1.0227192640304565,0.12554262578487396,0.15780870616436005
3,129,1.0260035991668701,1.0228121280670166,0.1258731335401535,0.15825733542442322
3,130,1.0248373746871948,1.0228404998779297,0.12678998708724976,0.15721964836120605
3,131,1.024645209312439,1.0228867530822754,0.12783153355121613,0.15826350450515747
3,132,1.025511384010315,1.0227936506271362,0.12673690915107727,0.1573183685541153
3,133,1.0259120464324951,1.0222855806350708,0.12481965869665146,0.1578305959701538
3,134,1.0265556573867798,1.0224933624267578,0.12470395117998123,0.1571206897497177
3,135,1.027284026145935,1.0218709707260132,0.12679220736026764,0.15830935537815094
3,136,1.025760531425476,1.0227445363998413,0.1271418333053589,0.15689073503017426
3,137,1.0267083644866943,1.0221971273422241,0.12749972939491272,0.1581411361694336
3,138,1.0271202325820923,1.0224049091339111,0.12778957188129425,0.15744102001190186
3,139,1.0288029909133911,1.021607518196106,0.1293785572052002,0.15902577340602875
3,140,1.026103138923645,1.0234407186508179,0.12903715670108795,0.15812116861343384
3,141,1.0268778800964355,1.0210076570510864,0.12821747362613678,0.15962451696395874
3,142,1.0246692895889282,1.0215975046157837,0.12831248342990875,0.1594100296497345
3,143,1.0251418352127075,1.0213674306869507,0.129338800907135,0.16051670908927917
3,144,1.0254771709442139,1.0211888551712036,0.13049347698688507,0.1594361662864685
3,145,1.0262806415557861,1.0239052772521973,0.13056440651416779,0.16062697768211365
3,146,1.0265940427780151,1.0268362760543823,0.13055019080638885,0.16092358529567719
4,147,1.0264700651168823,1.0261740684509277,0.1293281614780426,0.1603858768939972
4,148,1.0274549722671509,1.029001235961914,0.1282733529806137,0.15939024090766907
4,149,1.027255892753601,1.0289406776428223,0.13013717532157898,0.15890255570411682
4,150,1.0264960527420044,1.028839349746704,0.13039642572402954,0.15789322555065155
4,151,1.0268683433532715,1.0288515090942383,0.13077259063720703,0.15771959722042084
4,152,1.029311180114746,1.0315648317337036,0.13104839622974396,0.1601753830909729
4,153,1.0285741090774536,1.0315741300582886,0.1296699345111847,0.1590692549943924
4,154,1.0291310548782349,1.03156578540802,0.13147109746932983,0.16014333069324493
4,155,1.0288270711898804,1.0315747261047363,0.13156439363956451,0.1592388153076172
4,156,1.0283656120300293,1.03156578540802,0.13280941545963287,0.16015444695949554
4,157,1.0286366939544678,1.0315715074539185,0.13245922327041626,0.16001011431217194
4,158,1.0288609266281128,1.0315601825714111,0.13319596648216248,0.16127371788024902
4,159,1.0287443399429321,1.0315675735473633,0.13339336216449738,0.16028910875320435
4,160,1.0283172130584717,1.0315914154052734,0.13257110118865967,0.1607443392276764
4,161,1.0272371768951416,1.0315998792648315,0.1328137218952179,0.1606741100549698
4,162,1.027859091758728,1.0315836668014526,0.13365165889263153,0.16177287697792053
4,163,1.0273394584655762,1.0316145420074463,0.13305623829364777,0.1599658727645874
4,164,1.028888463973999,1.0315710306167603,0.1317126601934433,0.16113342344760895
4,165,1.0280022621154785,1.0315897464752197,0.1324337124824524,0.16076533496379852
4,166,1.0287240743637085,1.0315728187561035,0.13447827100753784,0.1615692377090454
4,167,1.0286189317703247,1.0315812826156616,0.13615459203720093,0.1619788408279419
4,168,1.0282914638519287,1.031587839126587,0.1353103071451187,0.1618611067533493
