Epochs,maestro_loss,f1_score,precision,recall,dur_error,dur_loss,val_maestro_loss,val_f1_score,val_precision,val_recall,val_dur_error,val_dur_loss
0,0.29371707542130643,0.0165911465883255,0.05635090917348862,0.027939295396208763,0.9708690643310547,0.09708688408136368,0.18004577817823475,0.0,0.0,0.0,0.5197826027870178,0.051978256553411484
1,0.20763402673161252,0.001221411395817995,0.17358632385730743,0.000614581280387938,0.6920329928398132,0.06920332461595535,0.17216892245295132,0.0,0.0,0.0,0.4841432273387909,0.04841431602835655
2,0.19263402068864177,0.0019423523917794228,0.3151922821998596,0.0009755800710991025,0.6267198324203491,0.06267198175191879,0.16275403938818578,0.0,0.0,0.0,0.43219101428985596,0.043219100683927536
3,0.1835710511229859,0.008333261124789715,0.41869187355041504,0.004221698734909296,0.5897638201713562,0.05897638201713562,0.1555763330511578,6.239469803404063e-05,0.022727273404598236,3.124023714917712e-05,0.4042339324951172,0.04042339324951172
4,0.17682189218013167,0.021160762757062912,0.5148223042488098,0.010827983729541302,0.5622150897979736,0.056221529841423035,0.15199526216000517,0.026176471263170242,0.6858044266700745,0.013414046727120876,0.39013341069221497,0.0390133410692215
5,0.17294947592034762,0.03510603681206703,0.5653528571128845,0.01818542182445526,0.550128161907196,0.05501282215118408,0.1497819555836612,0.019081829115748405,0.6861327290534973,0.009690199047327042,0.3877941071987152,0.03877941146492958
6,0.16912670694539395,0.046389833092689514,0.5830084085464478,0.024276969954371452,0.529072105884552,0.05290720984339714,0.15747787223554768,0.042385946959257126,0.6928778290748596,0.022187376394867897,0.48026129603385925,0.04802612215280533
7,0.16607321128083968,0.05517314746975899,0.5889036655426025,0.029066817834973335,0.5158257484436035,0.051582563668489456,0.15973820237212946,0.05916940048336983,0.7184088230133057,0.030941398814320564,0.5125944018363953,0.05125943198800087
8,0.1633662716248083,0.06724251806735992,0.6359748840332031,0.035612527281045914,0.5037437081336975,0.05037437379360199,0.15637217221970218,0.06273719668388367,0.7290869355201721,0.03285767138004303,0.48945239186286926,0.04894524812698364
9,0.1609970806075079,0.07466911524534225,0.6357719898223877,0.039815064519643784,0.4925041198730469,0.049250420182943344,0.15391757829887112,0.06727653741836548,0.7256059646606445,0.035326987504959106,0.4753260314464569,0.04753260686993599
