Epoch,Batch,norm,mean,min,max
1,1,0.19474487006664276,0.000385642604669556,-0.015141823329031467,0.017066670581698418
1,2,0.8643386960029602,0.00023161349236033857,-0.021587561815977097,0.11236008256673813
1,3,0.5030031800270081,8.100074046524242e-05,-0.026340384036302567,0.024576310068368912
1,4,0.7803257703781128,-9.194731319439597e-06,-0.06377813965082169,0.01900307647883892
1,5,1.9855326414108276,-0.00011050181637983769,-0.36716803908348083,0.011114614084362984
1,6,0.5580665469169617,2.806347401929088e-05,-0.049541134387254715,0.017403924837708473
1,7,1.8064851760864258,0.00011894427007064223,-0.023862997069954872,0.3282976746559143
1,8,0.6438663005828857,-9.235870493284892e-06,-0.04564538970589638,0.008459330536425114
1,9,1.997944712638855,-0.00011028638255083933,-0.3449656665325165,0.013229087926447392
1,10,1.9356324672698975,-0.00010916371684288606,-0.32731080055236816,0.012925287708640099
1,11,1.6550161838531494,0.00010271865176036954,-0.0176268108189106,0.27928227186203003
1,12,0.5906234383583069,-2.0729694369947538e-05,-0.040702540427446365,0.004566382151097059
1,13,1.7095324993133545,0.00010355794802308083,-0.01716669276356697,0.2827560603618622
1,14,1.3876615762710571,-7.708054909016937e-05,-0.21514517068862915,0.009868993423879147
1,15,1.0347843170166016,7.087773701641709e-05,-0.015489953570067883,0.16970345377922058
1,16,1.318343997001648,-7.244197331601754e-05,-0.20325620472431183,0.009352151304483414
1,17,1.0540879964828491,6.798528193030506e-05,-0.014915857464075089,0.1727072298526764
1,18,1.5890666246414185,-8.542084106011316e-05,-0.23569774627685547,0.012135939672589302
1,19,1.477817416191101,8.34668317111209e-05,-0.013905561529099941,0.22386017441749573
1,20,1.323891282081604,-6.852296064607799e-05,-0.1982179880142212,0.010017812252044678
1,21,1.285307765007019,7.817188452463597e-05,-0.013619700446724892,0.19682317972183228
1,22,1.394879698753357,-7.029699918348342e-05,-0.21656861901283264,0.011100398376584053
1,23,1.4498966932296753,9.234344906872138e-05,-0.013523207977414131,0.216914564371109
1,24,1.3617781400680542,-7.024078513495624e-05,-0.20744965970516205,0.011222362518310547
1,25,1.381394386291504,8.187164348782972e-05,-0.013363516889512539,0.20231354236602783
1,26,1.427372932434082,-8.385627006646246e-05,-0.20922914147377014,0.011345917358994484
1,27,1.3092137575149536,8.41000146465376e-05,-0.01320626586675644,0.19873157143592834
