Epochs,maestro_loss,f1_score,precision,recall,dur_error,dur_loss,val_maestro_loss,val_f1_score,val_precision,val_recall,val_dur_error,val_dur_loss
0,0.22112031930471698,0.013717729598283768,0.12121380120515823,0.021829970180988312,1.011229157447815,0.05056145787239075,0.15156618914864986,0.0,0.0,0.0,0.681970477104187,0.03409852087497711
1,0.1616256262329435,0.002149127656593919,0.28822529315948486,0.0010848077945411205,0.70025634765625,0.03501281514763832,0.1417632754520408,0.0,0.0,0.0,0.5353891849517822,0.02676945924758911
2,0.15131306110170017,0.021558647975325584,0.5526546239852905,0.01107871811836958,0.6375186443328857,0.03187592327594757,0.1418354917766426,0.02781650982797146,0.7539041042327881,0.014232042245566845,0.6264035701751709,0.031320177018642426
3,0.14478081340630447,0.05303628742694855,0.6104235649108887,0.02802262455224991,0.6067981123924255,0.0303399208933115,0.12835213406519455,0.054715655744075775,0.6632513999938965,0.028590548783540726,0.4428275227546692,0.02214137651026249
4,0.1404422386031684,0.08004996180534363,0.6219255328178406,0.04308411106467247,0.5847836136817932,0.02923918515443802,0.13093548464669358,0.10111885517835617,0.683725893497467,0.054907653480768204,0.5518341064453125,0.027591703459620476
5,0.1370454884647832,0.10653680562973022,0.6347735524177551,0.058564480394124985,0.5753570199012756,0.028767859563231468,0.12988624499845047,0.14266155660152435,0.6580855846405029,0.0800938531756401,0.5482264757156372,0.02741132490336895
6,0.1368718996271137,0.12486958503723145,0.6063758730888367,0.07040305435657501,0.5946454405784607,0.029732272028923035,0.13190853518639684,0.10493650287389755,0.6368364691734314,0.05729101598262787,0.4937451183795929,0.024687260389328003
7,0.1356663373657371,0.12403740733861923,0.6347213983535767,0.06901545822620392,0.5724133849143982,0.02862066589295864,0.1223554525741893,0.14926916360855103,0.6760885715484619,0.0840233862400055,0.4422803819179535,0.022114016115665436
8,0.13147801075379684,0.13855504989624023,0.6679918169975281,0.07769113779067993,0.540928840637207,0.0270464476197958,0.12107092152017183,0.14904341101646423,0.689482569694519,0.08386719971895218,0.4548417329788208,0.022742092609405518
9,0.1295968805040632,0.15384440124034882,0.6691902875900269,0.08726242929697037,0.527604877948761,0.026380252093076706,0.12135836368609779,0.1679886430501938,0.6821724772453308,0.0959673821926117,0.46991461515426636,0.023495733737945557
10,0.12788841315262825,0.1646294742822647,0.6818256378173828,0.093879833817482,0.5152015089988708,0.025760076940059662,0.11965182039773825,0.1868167519569397,0.6906880736351013,0.1082141175866127,0.4535636603832245,0.022678181529045105
11,0.12629589465342633,0.1754828840494156,0.6798780560493469,0.10107383877038956,0.5051568150520325,0.025257837027311325,0.11573705794695828,0.1990082859992981,0.6584795713424683,0.11761417239904404,0.39254075288772583,0.01962703838944435
12,0.12515150862552715,0.1885576993227005,0.6804866194725037,0.10997965186834335,0.5033994913101196,0.0251699760556221,0.11416979747530451,0.18959008157253265,0.7244477272033691,0.10928504914045334,0.3610341250896454,0.01805170811712742
13,0.12385318597491346,0.1926157921552658,0.6792401671409607,0.11262600123882294,0.4873230457305908,0.02436615526676178,0.11012981811101932,0.19614149630069733,0.7491998076438904,0.11300048977136612,0.32430797815322876,0.016215404495596886
14,0.12200859904355327,0.20310749113559723,0.6927908062934875,0.11927986890077591,0.4741443693637848,0.023707222193479538,0.10998972218431373,0.20850957930088043,0.7163465023040771,0.12222397327423096,0.32231953740119934,0.016115980222821236
15,0.12130369107236884,0.2128225713968277,0.6939228177070618,0.12595714628696442,0.4751816987991333,0.023759085685014725,0.10851593111853025,0.22031794488430023,0.7200613617897034,0.1304457187652588,0.3125154674053192,0.01562577113509178
16,0.11998299536899105,0.22227053344249725,0.7009689807891846,0.13261550664901733,0.4665953516960144,0.02332976646721363,0.10913596271433305,0.21364593505859375,0.7191051244735718,0.1256514936685562,0.3228073716163635,0.016140369698405266
17,0.11878318501247573,0.23455293476581573,0.7040168046951294,0.1411256045103073,0.4600585997104645,0.023002924397587776,0.10908842766870856,0.22419990599155426,0.7421162128448486,0.13231930136680603,0.350829541683197,0.01754147745668888
18,0.11766911087050859,0.2399282604455948,0.7128946781158447,0.14465905725955963,0.45156142115592957,0.02257806994020939,0.10797377029283789,0.23752588033676147,0.719496488571167,0.14260894060134888,0.3290928900241852,0.01645464263856411
19,0.116355613480556,0.24763350188732147,0.7101747989654541,0.15031594038009644,0.44338977336883545,0.022169487550854683,0.10735513087629127,0.24371734261512756,0.742699384689331,0.1463189721107483,0.3372195065021515,0.016860976815223694
20,0.11531743639003336,0.25575685501098633,0.7171078324317932,0.1560312956571579,0.4384441673755646,0.021922215819358826,0.1085688932155206,0.2633834183216095,0.7187172174453735,0.16154345870018005,0.36042773723602295,0.018021387979388237
21,0.11451125933204907,0.2641494870185852,0.7177996635437012,0.1622135490179062,0.4376250207424164,0.02188125066459179,0.1043404953971406,0.2683162987232208,0.7311838269233704,0.16461044549942017,0.3007540702819824,0.01503770425915718
22,0.11351717764492235,0.27431410551071167,0.718211829662323,0.17023487389087677,0.43208712339401245,0.021604353561997414,0.10330339061359256,0.2804381251335144,0.70160311460495,0.17560888826847076,0.28787946701049805,0.014393974095582962
23,0.11246754398990139,0.28307169675827026,0.7211014628410339,0.1764545440673828,0.42747700214385986,0.021373845636844635,0.10271929529910606,0.2709804177284241,0.7427374124526978,0.16612066328525543,0.28612348437309265,0.014306173659861088
24,0.1117002564138123,0.2863800525665283,0.72296142578125,0.17891325056552887,0.4270017743110657,0.021350085735321045,0.10365403564722557,0.2772800028324127,0.7589044570922852,0.16996608674526215,0.3143864572048187,0.015719322487711906
25,0.11048353631680699,0.29574358463287354,0.730181097984314,0.18570464849472046,0.41849786043167114,0.0209248848259449,0.10746051258760651,0.28995516896247864,0.7198541164398193,0.18200074136257172,0.3865480422973633,0.019327403977513313
26,0.10952677436840848,0.3049248456954956,0.7259085178375244,0.1934889554977417,0.41361385583877563,0.020680684596300125,0.10563074093634167,0.295610249042511,0.7042312622070312,0.1874656081199646,0.3566024601459503,0.017830124124884605
27,0.10886643185980305,0.3090941309928894,0.7277219295501709,0.19663400948047638,0.41625460982322693,0.020812727510929108,0.10153414695595955,0.313528448343277,0.7195051908493042,0.2008262574672699,0.29672500491142273,0.014836250804364681
28,0.10793170858956909,0.3122709393501282,0.7257758378982544,0.1993325799703598,0.41055336594581604,0.020527668297290802,0.10124124761695608,0.30928313732147217,0.7313490509986877,0.19629396498203278,0.30075401067733765,0.015037699602544308
29,0.10690724411681365,0.32562291622161865,0.7321239709854126,0.20973370969295502,0.4086399972438812,0.020431997254490852,0.10116397139546789,0.3074011504650116,0.7390350103378296,0.19426120817661285,0.3017124533653259,0.015085623599588871
30,0.10619928739967321,0.33073675632476807,0.7362998723983765,0.21389831602573395,0.4064044952392578,0.0203202273696661,0.1008702188135515,0.31583401560783386,0.7258665561676025,0.20214687287807465,0.30810120701789856,0.015405064448714256
31,0.10527295972308215,0.3416536748409271,0.7340590953826904,0.22307005524635315,0.40431612730026245,0.02021580934524536,0.10439493630497172,0.3194118142127991,0.7203215956687927,0.2055944949388504,0.38636672496795654,0.019318336620926857
32,0.10425848960593262,0.3471362292766571,0.7358763217926025,0.2274511307477951,0.3990594148635864,0.01995297148823738,0.10471270933846412,0.3379472494125366,0.7188778519630432,0.22123199701309204,0.40221741795539856,0.02011086978018284
33,0.10347055708697449,0.35253581404685974,0.7347611784934998,0.23227493464946747,0.39975619316101074,0.0199878066778183,0.09799381685825251,0.3356386125087738,0.7308351397514343,0.2184169739484787,0.27680349349975586,0.013840174302458763
34,0.10243286318914173,0.3575034439563751,0.7370047569274902,0.23636530339717865,0.39431262016296387,0.019715633243322372,0.10472330517092195,0.34309500455856323,0.727958619594574,0.2248009741306305,0.4223876893520355,0.021119384095072746
35,0.10181407830809203,0.36596763134002686,0.7366285920143127,0.24397483468055725,0.39715859293937683,0.01985793560743332,0.09798191536248214,0.3464066982269287,0.7384376525878906,0.2270001918077469,0.301365464925766,0.015068274922668934
36,0.10098291237094865,0.37094688415527344,0.7392963171005249,0.2479543834924698,0.3919866681098938,0.01959933340549469,0.10118274772863255,0.37159082293510437,0.6940615773200989,0.254021018743515,0.35823142528533936,0.017911570146679878
37,0.10006868462368851,0.3784974217414856,0.7374812960624695,0.25499212741851807,0.38873982429504395,0.019436990842223167,0.09861831757992352,0.3591303527355194,0.7390463352203369,0.23795081675052643,0.3286576569080353,0.016432883217930794
38,0.0989770721012858,0.3831457495689392,0.7407671213150024,0.2589474022388458,0.38505133986473083,0.019252566620707512,0.10145436159038403,0.3651435971260071,0.7098745703697205,0.2466617226600647,0.37452802062034607,0.018726401031017303
39,0.09841421592271438,0.3904569745063782,0.7377291321754456,0.2661023736000061,0.38537389039993286,0.019268691539764404,0.09485345468729052,0.3619399964809418,0.7273139953613281,0.24159754812717438,0.2623973488807678,0.013119865208864212
40,,0.39756834506988525,0.7434219121932983,0.27181726694107056,0.3811110258102417,0.019055547192692757,,,,,,
