Epochs,maestro_loss,f1_score,precision,recall,dur_error,dur_loss,val_maestro_loss,val_f1_score,val_precision,val_recall,val_dur_error,val_dur_loss
0,0.28255611658096313,0.010496736504137516,0.07672827690839767,0.021058354526758194,1.0438750982284546,0.10438749939203262,0.1784159392118454,0.0,0.0,0.0,0.5199244022369385,0.05199244245886803
1,0.2047417312860489,2.6881711164605804e-05,0.006666666828095913,1.3468013094097842e-05,0.7000898122787476,0.07000898569822311,0.1868656873703003,0.0,0.0,0.0,0.6552149653434753,0.0655214935541153
2,0.1915816217660904,0.0016512147849425673,0.2525941729545593,0.00083039456512779,0.6322440505027771,0.06322440505027771,0.1736096739768982,0.0,0.0,0.0,0.5474929213523865,0.05474928766489029
3,0.1842387467622757,0.010312087833881378,0.49893122911453247,0.005242509767413139,0.5973841547966003,0.0597384087741375,0.1611962616443634,0.011094831861555576,0.7126460671424866,0.005600010976195335,0.4687398076057434,0.04687398672103882
4,0.1788674145936966,0.02725053019821644,0.5440340638160706,0.014082469046115875,0.5869412422180176,0.05869412049651146,0.1601899117231369,0.045352641493082047,0.623464822769165,0.023652540519833565,0.4838336706161499,0.048383358865976334
5,0.17489683628082275,0.03995119035243988,0.5799520015716553,0.02075272798538208,0.5790191888809204,0.05790194123983383,0.15673470497131348,0.05130400508642197,0.5988606810569763,0.02696835808455944,0.4805094599723816,0.04805094376206398
6,0.1701316088438034,0.05086374282836914,0.6286554932594299,0.026609577238559723,0.5551685690879822,0.05551685765385628,0.15158934891223907,0.059688400477170944,0.6519441604614258,0.03145275637507439,0.4452734887599945,0.04452735558152199
7,0.17163926362991333,0.06004047766327858,0.6187792420387268,0.03167630732059479,0.5723733305931091,0.05723734200000763,0.1740565150976181,0.0917915552854538,0.6524674892425537,0.04955129325389862,0.6624839305877686,0.06624840199947357
8,0.16539521515369415,0.07162313163280487,0.6379243731498718,0.0380929559469223,0.5364508628845215,0.05364507809281349,0.1469465047121048,0.05914440378546715,0.7604520916938782,0.03088630922138691,0.4114237129688263,0.04114237427711487
9,0.16325409710407257,0.0847959965467453,0.6486178636550903,0.045546069741249084,0.5242630243301392,0.052426304668188095,0.14092063903808594,0.0773196592926979,0.7468302249908447,0.04091304913163185,0.3702768385410309,0.03702768310904503
10,0.1617676466703415,0.08977404236793518,0.6526830196380615,0.04842211678624153,0.5181002616882324,0.05181002989411354,0.13728606700897217,0.10225103050470352,0.7110804915428162,0.055270448327064514,0.34486743807792664,0.034486740827560425
11,0.16036689281463623,0.10083995014429092,0.6465771198272705,0.054980579763650894,0.5163915157318115,0.051639165729284286,0.1458524763584137,0.10259690135717392,0.7280079126358032,0.055472299456596375,0.4314121901988983,0.04314122349023819
12,0.15862122178077698,0.11148110032081604,0.6592118144035339,0.06110158562660217,0.5047256350517273,0.05047256126999855,0.14930038154125214,0.12159634381532669,0.6922267079353333,0.06683439016342163,0.4751865565776825,0.04751865565776825
13,0.15703681111335754,0.11884669214487076,0.6638290286064148,0.06548616290092468,0.5008291006088257,0.05008290708065033,0.1346195638179779,0.13600493967533112,0.6985476016998291,0.0755578950047493,0.3427714407444,0.03427714481949806
14,0.15421172976493835,0.12593010067939758,0.6589578986167908,0.06986993551254272,0.4819706380367279,0.04819706082344055,0.1398559957742691,0.13355165719985962,0.6874058246612549,0.07419019937515259,0.397403359413147,0.03974033519625664
15,0.15344350039958954,0.13817690312862396,0.6648722887039185,0.07735695689916611,0.4810778796672821,0.04810779169201851,0.1410488337278366,0.14177511632442474,0.6696056723594666,0.07958322018384933,0.40520569682121277,0.0405205637216568
16,0.1516352891921997,0.14586080610752106,0.6676874756813049,0.08221223950386047,0.47148510813713074,0.04714851826429367,0.1327427178621292,0.15244422852993011,0.7101027369499207,0.08559358865022659,0.3365800678730011,0.03365801274776459
17,0.15041284263134003,0.1515200287103653,0.6662943959236145,0.08572936803102493,0.46472468972206116,0.04647247493267059,0.13857126235961914,0.15979208052158356,0.7003926038742065,0.09046867489814758,0.40451955795288086,0.040451955050230026
18,0.14946527779102325,0.1567530781030655,0.6751853823661804,0.08896078914403915,0.460087388753891,0.04600873589515686,0.12695662677288055,0.16383104026317596,0.7119526267051697,0.09279883652925491,0.29888880252838135,0.029888881370425224
19,0.14720390737056732,0.16515246033668518,0.6759148240089417,0.09446150064468384,0.44766154885292053,0.044766150414943695,0.1301364302635193,0.15337124466896057,0.7313953042030334,0.08596266061067581,0.3243771493434906,0.03243771567940712
20,0.14695079624652863,0.1675575226545334,0.6750033497810364,0.09607012569904327,0.44807788729667664,0.04480778053402901,0.12564954161643982,0.1782352775335312,0.6987025737762451,0.10239128768444061,0.2959003746509552,0.029590042307972908
21,0.1453728824853897,0.1731969267129898,0.6719523668289185,0.09972105920314789,0.439443975687027,0.04394439607858658,0.126923605799675,0.18300247192382812,0.695014238357544,0.10570946335792542,0.3083706200122833,0.030837057158350945
22,0.14501291513442993,0.18273688852787018,0.6834008693695068,0.1057526096701622,0.4421347677707672,0.04421347752213478,0.12669584155082703,0.1782234162092209,0.7333661913871765,0.10181626677513123,0.3150770366191864,0.0315077044069767
23,0.1437106728553772,0.1867617815732956,0.678872287273407,0.10857637226581573,0.4357050359249115,0.043570488691329956,0.12464400380849838,0.18643608689308167,0.7292693853378296,0.10724460333585739,0.2981235086917877,0.02981235273182392
24,0.14303310215473175,0.18928931653499603,0.6818258166313171,0.11028920859098434,0.4329763650894165,0.04329764470458031,0.12444891035556793,0.18393497169017792,0.7365652322769165,0.10546579211950302,0.30151307582855225,0.030151309445500374
25,0.14164163172245026,0.20008307695388794,0.6902114152908325,0.11719093471765518,0.4265950322151184,0.04265950992703438,0.13321426510810852,0.17950476706027985,0.7561933994293213,0.10219719260931015,0.39186522364616394,0.039186522364616394
